img1003,0,653,692,71,31
img1003,0,1103,762,73,30
img1003,0,961,763,69,30
img1003,0,1089,610,74,32
img1003,0,988,570,33,73
img1003,0,1181,440,74,33
img1003,0,1108,853,73,33
img1003,0,1559,380,59,53
img1003,0,1056,298,68,33
img1003,0,1094,686,74,31
img1003,0,1098,804,70,31
img1003,0,1083,566,76,36
img1003,0,1197,484,61,32
img1003,0,1201,753,78,37
img1003,0,677,470,71,31
img1003,0,679,603,75,32
img1003,0,671,328,65,32
img1003,0,1117,896,67,33
img1003,0,1199,673,72,35
img1003,0,1196,636,72,33
img1003,0,964,845,70,32
img1003,0,1342,580,64,33
img1003,0,961,804,74,35
img1003,0,675,564,65,30
img1003,0,649,643,77,31
img1003,0,1202,794,75,36
img1003,0,1630,367,78,38
img1003,0,1206,838,73,34
img1003,0,1185,560,77,35
img1003,0,662,237,75,35
img1003,0,663,280,61,39
img1003,0,1164,361,79,36
img1003,0,1174,399,73,36
img1003,0,1181,521,70,32
img1003,0,667,384,74,33
img1003,0,1079,525,72,34
img1003,0,1582,564,72,62
img1003,0,1659,548,57,63
img1004,1,1126,50,37,17
img1004,0,1,692,29,67
img1004,1,1423,358,49,30
img1004,3,654,716,39,40
img1004,3,451,620,23,27
img1004,2,504,320,10,13
img1004,3,1177,214,11,13
img1004,3,1,255,16,23
img1004,2,268,658,23,35
img1004,2,2,253,14,16
img1004,0,1182,113,43,18
img1004,2,343,712,25,36
img1004,3,1244,233,12,10
img1004,3,335,719,45,32
img1004,0,1579,182,40,23
img1004,2,654,717,37,38
img1004,1,1411,341,48,35
img1004,3,184,921,38,60
img1004,2,355,523,16,21
img1004,2,392,660,23,48
img1004,3,329,501,18,22
img1004,2,1179,206,9,12
img1004,2,1245,220,12,15
img1004,0,1125,50,38,18
img1004,0,1073,61,17,15
img1004,2,187,922,24,33
img1004,0,1,774,29,95
img1004,3,293,649,20,35
img1004,0,1171,104,46,20
img1004,0,1201,141,29,20
img1004,0,1385,319,46,30
img1004,2,638,614,18,27
img1004,0,1,967,78,113
img1004,3,401,751,53,38
img1004,0,247,339,49,38
img1004,2,915,673,23,27
img1004,0,1594,190,35,27
img1004,2,328,487,17,20
img1004,0,1597,168,45,23
img1004,0,1550,170,43,23
img1004,3,241,701,25,32
img1004,2,238,689,22,25
img1004,2,481,696,18,33
img1004,0,1,512,28,53
img1004,0,1704,194,28,24
img1004,3,229,742,33,32
img1004,0,706,283,40,30
img1004,3,906,689,44,24
img1004,0,1210,150,30,24
img1004,2,540,774,19,44
img1004,2,608,682,22,37
img1004,2,216,709,23,32
img1004,0,1356,295,44,31
img1004,0,1769,232,31,24
img1004,0,1663,227,32,26
img1004,0,1695,231,31,25
img1004,2,300,713,26,41
img1004,0,1736,200,54,26
img1004,0,1625,196,31,22
img1004,0,1675,197,35,22
img1004,0,1648,193,33,25
img1004,0,645,283,35,29
img1004,2,1604,912,24,43
img1004,3,197,780,45,31
img1004,0,520,292,34,23
img1004,0,1853,197,39,23
img1004,3,637,628,27,31
img1004,3,557,775,23,48
img1004,2,192,675,26,35
img1004,0,1798,230,30,24
img1004,2,489,662,21,42
img1004,0,1288,221,38,34
img1004,0,598,284,32,29
img1004,0,1451,386,51,36
img1004,1,1145,72,50,25
img1004,0,1757,262,48,28
img1004,0,1324,268,41,29
img1004,0,831,282,37,32
img1004,2,205,631,26,39
img1004,2,1576,946,38,63
img1004,0,288,339,50,40
img1004,0,1303,242,41,32
img1004,0,1103,255,54,37
img1004,0,1477,422,59,42
img1004,0,203,332,52,44
img1004,3,29,814,45,43
img1004,0,1830,245,61,28
img1004,2,375,785,31,44
img1004,0,879,321,72,29
img1004,3,812,929,29,62
img1004,2,877,972,25,50
img1004,0,1851,295,68,32
img1004,0,1793,196,42,23
img1004,0,381,314,79,34
img1004,0,961,320,67,29
img1004,0,777,281,39,29
img1004,0,257,432,61,50
img1004,0,1704,289,45,35
img1004,2,369,822,30,47
img1004,0,366,302,69,27
img1004,3,865,934,36,60
img1004,0,117,415,65,65
img1004,3,549,698,46,33
img1004,0,125,508,58,61
img1004,0,164,336,45,42
img1004,1,321,564,117,145
img1004,0,21,398,68,45
img1004,0,1263,424,47,49
img1004,0,2,700,72,73
img1004,1,1519,450,63,55
img1004,0,1245,378,44,50
img1004,1,171,495,79,74
img1004,1,66,677,112,105
img1004,0,67,422,56,57
img1004,0,793,319,74,33
img1004,0,1339,531,56,56
img1004,0,33,330,59,50
img1004,0,82,339,60,42
img1004,0,1670,613,75,56
img1004,0,703,315,76,37
img1004,0,1299,467,53,55
img1004,0,7,513,82,63
img1004,0,194,570,70,59
img1004,0,1731,673,97,76
img1004,1,1604,538,85,74
img1004,0,1413,652,80,86
img1004,0,1374,576,72,76
img1005,0,653,461,61,27
img1005,0,269,529,54,49
img1005,0,946,484,54,29
img1005,0,1089,495,61,29
img1005,0,1380,513,67,33
img1005,0,805,469,52,31
img1005,0,1303,511,65,29
img1005,0,1235,502,59,30
img1005,0,1016,491,63,28
img1005,0,1162,500,58,28
img1005,0,1457,520,59,28
img1006,0,1859,232,13,6
img1006,0,345,628,15,18
img1006,0,1838,358,15,13
img1006,0,1018,441,19,9
img1006,0,617,282,9,9
img1006,0,608,281,8,10
img1006,0,599,281,8,9
img1006,0,1348,550,21,12
img1006,0,1151,510,17,15
img1006,0,1350,519,23,11
img1006,0,1363,541,23,11
img1006,0,1336,544,23,12
img1006,0,1016,430,19,9
img1006,0,1326,597,28,15
img1006,0,1361,561,25,13
img1006,1,1420,675,27,23
img1006,1,1236,527,72,32
img1007,0,1791,525,65,58
img1007,0,1679,947,97,84
img1007,0,1718,266,115,78
img1007,2,849,478,33,73
img1007,0,1002,633,117,174
img1007,0,876,591,135,194
img1007,0,611,532,152,167
img1007,0,755,594,120,148
img1007,0,1403,342,158,104
img1007,0,1207,395,174,126
img1007,0,1560,311,140,88
img1008,0,900,130,12,8
img1008,0,811,156,8,6
img1008,0,841,148,11,6
img1008,0,854,145,10,6
img1008,0,783,163,10,6
img1008,0,820,153,10,7
img1008,0,797,547,18,15
img1008,0,892,270,12,9
img1008,0,1389,528,15,14
img1008,0,472,579,20,12
img1008,0,428,563,22,14
img1008,0,308,580,21,18
img1008,0,785,544,18,14
img1008,0,351,518,23,11
img1008,0,771,542,20,14
img1008,0,297,576,22,19
img1008,0,318,581,29,20
img1008,0,450,569,23,16
img1008,0,736,526,21,17
img1008,0,770,557,21,15
img1008,0,831,610,25,19
img1008,0,755,554,22,16
img1008,0,792,561,22,17
img1008,0,279,568,30,19
img1008,0,816,606,23,21
img1008,1,734,554,16,29
img1008,0,725,587,22,18
img1008,1,672,556,61,57
img1009,0,1,561,27,67
img1009,2,168,851,28,42
img1009,2,122,759,21,32
img1009,3,1235,171,12,12
img1009,2,1175,143,12,15
img1009,0,1082,20,20,19
img1009,3,1174,148,13,19
img1009,1,1081,19,21,20
img1009,3,537,848,56,43
img1009,3,663,791,57,42
img1009,3,154,853,64,43
img1009,3,122,758,21,33
img1009,0,1,335,13,46
img1009,3,147,617,27,36
img1009,2,149,612,23,26
img1009,3,38,829,32,37
img1009,2,445,293,15,18
img1009,2,677,784,26,46
img1009,2,473,340,12,14
img1009,0,1615,140,45,26
img1009,2,551,837,27,52
img1009,3,428,782,47,46
img1009,2,1,795,20,37
img1009,0,1205,94,28,20
img1009,2,1256,267,10,15
img1009,0,1183,59,46,20
img1009,2,1236,160,11,14
img1009,3,412,937,37,62
img1009,2,436,778,27,40
img1009,2,150,688,23,30
img1009,2,402,938,31,48
img1009,2,233,785,29,47
img1009,0,1174,49,42,21
img1009,2,90,774,25,31
img1009,2,256,891,30,39
img1009,3,1251,274,16,22
img1009,3,434,300,31,21
img1009,3,231,902,67,49
img1009,2,40,813,26,37
img1009,3,468,348,23,22
img1009,0,1751,155,31,26
img1009,0,1579,126,55,26
img1009,2,347,818,25,38
img1009,0,1631,148,41,32
img1009,0,441,273,42,31
img1009,0,531,270,38,32
img1009,2,28,848,29,38
img1009,0,846,314,77,32
img1009,0,1828,197,36,29
img1009,0,1722,157,38,25
img1009,0,1862,197,31,28
img1009,0,1215,104,31,25
img1009,0,1692,153,36,27
img1009,0,1632,123,53,27
img1009,3,1,937,39,44
img1009,0,1710,193,39,29
img1009,0,1667,157,34,23
img1009,1,1145,16,50,25
img1009,0,1411,307,52,39
img1009,0,1748,197,34,30
img1009,2,121,840,29,48
img1009,2,354,783,24,40
img1009,0,1099,234,60,38
img1009,0,1376,278,50,35
img1009,2,18,736,29,44
img1009,0,795,265,39,35
img1009,0,586,267,33,31
img1009,3,24,885,41,43
img1009,2,475,814,30,55
img1009,3,419,824,59,41
img1009,0,653,266,42,33
img1009,0,1768,271,44,39
img1009,0,1,436,36,87
img1009,2,163,928,34,52
img1009,0,174,336,59,49
img1009,0,122,335,61,50
img1009,1,1442,336,65,53
img1009,0,734,265,41,31
img1009,0,1852,155,45,26
img1009,0,1302,187,41,39
img1009,0,1339,244,48,33
img1009,0,937,312,76,31
img1009,0,1320,213,43,36
img1009,0,1483,391,66,47
img1009,0,1790,160,59,29
img1009,2,176,1019,36,51
img1009,0,1810,236,58,32
img1009,1,1708,632,79,53
img1009,0,76,294,84,34
img1009,1,144,637,162,191
img1009,1,1676,592,80,52
img1009,0,1764,695,94,69
img1009,0,1838,771,82,106
img1009,1,1,548,100,93
img1009,0,75,328,65,54
img1009,0,748,311,84,36
img1009,0,1522,435,72,54
img1009,1,1572,474,75,68
img1009,0,1321,497,61,69
img1009,0,1278,441,55,59
img1009,0,1369,581,65,71
img1009,0,647,307,86,41
img1009,0,282,307,88,38
img1009,0,32,334,55,50
img1009,0,1257,385,51,59
img1009,0,123,450,76,66
img1009,0,1412,644,86,100
img1009,0,13,644,90,77
img1009,0,1462,752,100,110
img1010,3,1620,204,19,10
img1010,3,1621,193,18,11
img1010,2,554,847,13,15
img1010,3,1621,211,23,13
img1010,3,1760,845,25,13
img1010,3,1748,794,24,12
img1010,3,1647,332,23,12
img1010,3,1755,836,27,13
img1010,3,1646,321,20,10
img1010,3,1752,825,26,13
img1010,3,1641,306,21,11
img1010,3,1641,295,21,10
img1010,0,1555,463,55,26
img1010,0,1325,234,47,21
img1010,0,1468,324,50,21
img1010,0,1543,347,43,23
img1010,0,1338,358,47,23
img1010,0,1517,245,49,22
img1010,0,1457,262,51,22
img1010,0,1130,587,58,30
img1010,0,1337,294,49,23
img1010,0,1344,549,54,27
img1010,0,1475,410,54,25
img1010,0,1327,216,46,20
img1010,1,1492,789,90,35
img1010,0,1551,485,55,26
img1010,0,1470,365,51,25
img1010,0,1453,242,48,22
img1010,0,1471,388,53,23
img1010,0,1501,558,51,28
img1010,0,1460,281,50,22
img1010,0,1336,381,55,25
img1010,0,1331,274,49,22
img1010,0,1475,459,57,25
img1010,0,1533,327,51,23
img1010,0,1350,498,48,24
img1010,0,1267,191,49,22
img1010,0,1052,584,51,24
img1010,0,1340,472,57,28
img1010,0,1538,390,52,24
img1010,0,1343,450,51,25
img1010,0,1126,561,55,26
img1010,0,1477,485,60,27
img1010,0,1571,563,53,26
img1010,0,1494,587,62,28
img1010,0,1340,315,48,23
img1010,0,1127,510,55,28
img1010,0,1449,202,47,21
img1010,0,1464,343,54,23
img1010,0,1324,253,48,23
img1010,0,1570,536,55,28
img1010,0,1552,509,52,25
img1010,0,1345,522,54,28
img1010,0,1531,370,51,23
img1010,0,1496,532,55,26
img1010,0,1508,615,58,30
img1010,0,1520,264,51,25
img1010,0,1571,588,58,30
img1010,0,1540,412,54,26
img1010,0,1266,210,47,24
img1010,0,1260,231,47,25
img1010,0,1451,220,48,23
img1010,0,1332,335,50,24
img1010,0,1459,301,56,24
img1010,0,1342,575,57,29
img1010,0,1557,439,49,24
img1010,0,1511,204,51,25
img1010,0,1477,435,48,23
img1010,0,1336,405,53,24
img1010,0,1326,196,46,22
img1011,3,169,655,10,20
img1011,3,178,654,13,22
img1011,3,160,656,11,20
img1011,3,263,653,13,23
img1011,3,250,654,15,22
img1011,1,770,215,21,23
img1011,0,111,801,35,39
img1011,0,645,656,59,30
img1011,0,1732,98,29,21
img1011,0,83,790,30,47
img1011,0,897,354,22,37
img1011,0,227,792,30,48
img1011,0,192,651,57,26
img1011,0,917,390,27,44
img1011,0,1050,496,28,51
img1011,0,922,354,25,37
img1011,0,132,932,40,57
img1011,0,441,829,31,56
img1011,0,388,654,56,26
img1011,0,870,351,24,44
img1011,0,6,909,42,47
img1011,0,1203,504,27,45
img1011,0,870,395,23,40
img1011,0,425,719,62,28
img1011,0,743,462,57,28
img1011,0,41,913,40,46
img1011,0,1228,505,30,47
img1011,0,409,822,39,63
img1011,0,196,784,38,58
img1011,0,547,823,32,64
img1011,0,102,910,42,56
img1011,0,54,783,36,53
img1011,0,273,650,54,26
img1011,0,1153,507,28,43
img1011,0,1077,497,28,46
img1011,0,570,723,65,27
img1011,0,8,569,59,31
img1011,1,1310,502,59,28
img1011,0,843,356,25,40
img1011,0,327,652,56,27
img1011,0,841,394,27,45
img1011,0,1,767,43,57
img1011,0,1224,686,62,33
img1011,1,789,458,65,137
img1012,0,988,521,75,36
img1012,0,116,482,78,43
img1012,0,598,510,73,33
img1012,0,695,509,76,37
img1012,0,402,503,86,35
img1012,0,781,516,84,36
img1012,0,499,507,80,34
img1012,0,308,498,74,36
img1012,0,884,517,86,39
img1013,2,1278,152,11,16
img1013,3,1278,152,12,18
img1013,0,1229,189,23,21
img1013,0,1317,8,16,16
img1013,0,1305,92,17,15
img1013,0,1280,122,24,20
img1014,3,646,98,8,17
img1014,3,653,98,9,17
img1014,3,917,272,20,16
img1014,3,912,283,12,16
img1014,3,869,291,22,14
img1014,2,1110,668,10,11
img1014,3,637,98,8,18
img1014,0,791,264,24,46
img1014,2,379,938,15,17
img1014,0,888,273,21,30
img1014,1,863,259,22,33
img1014,0,641,133,48,17
img1014,1,934,264,20,32
img1014,0,680,167,22,32
img1014,0,618,207,20,37
img1014,0,653,262,27,44
img1014,0,1467,18,27,29
img1014,0,536,153,39,25
img1014,0,839,253,25,47
img1014,0,475,154,50,21
img1014,0,591,164,25,38
img1014,0,429,395,47,35
img1014,1,705,146,28,50
img1014,0,814,260,23,46
img1014,0,174,461,35,51
img1014,0,1509,122,33,42
img1014,1,286,90,64,27
img1014,0,299,211,23,30
img1014,0,285,111,50,21
img1014,0,1078,280,49,27
img1014,0,389,496,56,30
img1014,0,798,338,62,29
img1014,0,206,459,37,49
img1014,1,911,598,34,60
img1014,0,105,459,39,52
img1014,0,618,252,37,46
img1014,0,57,464,42,57
img1015,0,236,147,22,8
img1015,1,1263,227,19,21
img1015,3,519,956,20,33
img1015,1,473,169,27,19
img1015,2,522,947,17,25
img1015,1,668,796,61,82
img1015,1,1869,749,51,41
img1015,0,1612,622,34,23
img1015,1,635,677,39,42
img1015,0,682,675,43,51
img1016,3,1013,995,40,21
img1016,0,964,390,12,11
img1016,0,398,452,23,16
img1016,0,662,436,14,11
img1016,0,469,453,19,14
img1016,0,804,649,35,34
img1016,0,911,456,17,19
img1016,0,903,471,19,17
img1016,0,567,437,30,15
img1016,3,1000,629,13,19
img1016,0,451,454,19,14
img1016,3,1010,1023,46,28
img1016,0,628,435,15,12
img1016,0,480,440,19,14
img1016,3,1008,945,39,26
img1016,0,817,632,30,29
img1016,0,431,450,23,15
img1016,3,725,886,38,21
img1016,0,362,464,25,16
img1016,0,894,481,21,23
img1016,0,358,423,27,16
img1016,0,429,437,23,16
img1016,0,343,452,27,15
img1016,3,743,845,35,21
img1016,0,886,495,19,19
img1016,3,1011,1005,45,27
img1016,3,1009,932,34,24
img1016,0,449,439,23,15
img1016,0,403,465,21,15
img1016,0,439,467,24,15
img1016,0,420,465,21,16
img1016,3,734,856,39,23
img1016,0,702,440,33,17
img1016,0,739,443,35,16
img1016,0,828,608,23,26
img1016,0,909,525,23,23
img1016,0,761,766,37,39
img1016,3,1009,963,41,29
img1016,3,719,902,39,23
img1016,0,667,1002,61,76
img1016,0,693,933,56,77
img1016,0,887,996,57,80
img1017,0,132,1,31,34
img1017,0,1,1,22,44
img1017,0,243,1,34,11
img1017,3,1622,996,23,27
img1017,0,599,467,28,61
img1017,0,290,343,52,26
img1017,0,308,376,64,31
img1017,1,1854,492,66,26
img1017,0,814,390,59,28
img1017,1,1271,947,32,67
img1017,0,673,129,27,63
img1017,0,543,138,28,62
img1017,1,1870,718,50,28
img1017,0,304,421,62,24
img1017,0,802,242,26,60
img1017,0,735,244,25,57
img1017,0,1838,657,67,25
img1017,0,374,478,28,54
img1017,0,771,132,26,58
img1017,0,511,54,27,49
img1017,0,1761,730,59,26
img1017,0,443,61,29,59
img1017,0,487,470,31,59
img1017,0,1823,522,65,25
img1017,0,353,156,33,60
img1017,0,420,564,58,25
img1017,0,768,241,28,61
img1017,0,611,130,28,65
img1017,0,1885,413,32,59
img1017,0,737,124,25,62
img1017,0,704,125,27,63
img1017,0,648,255,60,29
img1017,0,847,122,26,56
img1017,0,575,135,31,63
img1017,0,296,475,35,64
img1017,0,392,151,29,60
img1017,0,475,53,29,62
img1017,0,419,473,31,61
img1017,0,791,351,60,27
img1017,0,666,45,28,59
img1017,0,672,492,26,59
img1017,0,540,59,28,56
img1017,0,334,488,35,48
img1017,0,733,39,28,66
img1017,0,566,478,28,55
img1017,0,800,41,28,62
img1017,0,812,123,26,64
img1017,0,635,47,27,60
img1017,0,628,493,29,59
img1017,0,765,42,30,62
img1017,0,576,249,61,27
img1017,0,572,50,31,64
img1017,0,697,46,29,62
img1017,1,1335,1011,191,63
img1017,0,410,63,30,64
img1018,2,832,506,16,21
img1018,2,1173,514,18,40
img1018,3,831,529,17,25
img1018,0,71,698,214,93
img1019,2,148,562,10,11
img1019,1,955,118,14,18
img1019,0,488,433,36,17
img1019,0,905,225,18,27
img1019,2,648,864,12,16
img1019,0,659,448,40,18
img1019,0,627,1,27,9
img1019,0,998,333,23,24
img1019,0,431,570,21,20
img1019,0,1005,316,16,19
img1019,0,965,335,16,21
img1019,0,967,311,18,25
img1019,0,945,334,17,23
img1019,1,941,116,16,21
img1019,0,946,312,19,23
img1019,0,986,313,17,22
img1019,0,420,496,25,33
img1019,0,1163,401,21,27
img1019,0,663,552,18,18
img1019,0,411,558,25,28
img1019,0,617,441,37,20
img1019,0,343,483,33,32
img1019,0,1110,392,20,29
img1019,1,956,130,19,28
img1019,0,361,384,38,21
img1019,0,401,497,24,30
img1019,0,477,504,24,29
img1019,0,575,438,38,21
img1019,0,1201,404,18,24
img1019,0,539,435,33,19
img1019,0,1218,402,21,29
img1019,0,642,537,20,33
img1019,0,497,506,23,29
img1019,0,1088,390,22,31
img1019,0,744,451,40,22
img1019,0,873,360,39,21
img1019,0,381,491,29,34
img1019,1,217,528,38,40
img1019,0,715,537,25,37
img1019,0,620,529,29,37
img1019,1,903,354,45,68
img1020,0,855,480,18,17
img1020,2,246,636,9,12
img1020,2,263,623,9,14
img1020,0,907,431,12,15
img1020,0,1458,468,14,13
img1020,0,716,296,16,9
img1020,0,679,104,12,6
img1020,0,691,100,11,7
img1020,0,525,606,29,16
img1020,0,733,83,13,8
img1020,0,812,235,14,9
img1020,0,660,111,11,7
img1020,0,707,302,19,9
img1020,0,375,685,18,15
img1020,0,831,507,22,19
img1020,0,898,543,17,17
img1020,0,443,652,17,17
img1020,0,914,545,15,16
img1020,0,817,526,23,21
img1020,0,561,688,19,17
img1020,0,793,570,24,15
img1020,1,919,399,19,20
img1020,0,385,633,32,27
img1020,0,546,685,18,19
img1020,0,359,677,25,18
img1020,0,901,558,21,20
img1020,0,866,541,19,16
img1020,0,371,634,25,24
img1020,0,1052,620,19,21
img1020,0,883,541,18,18
img1020,0,1020,619,20,19
img1020,0,558,611,30,17
img1020,0,377,555,32,16
img1020,0,975,608,22,22
img1020,0,857,554,18,20
img1020,0,427,647,22,19
img1020,1,219,641,34,28
img1020,0,529,671,29,30
img1020,0,875,555,18,19
img1020,0,957,604,21,25
img1020,0,356,630,28,25
img1020,0,330,623,31,22
img1020,1,800,563,52,59
img1021,0,85,648,52,45
img1021,0,540,573,67,30
img1021,0,1433,618,67,31
img1021,0,708,577,59,34
img1021,0,1348,614,75,35
img1021,0,1107,604,63,29
img1021,0,1026,601,67,30
img1021,0,866,591,59,30
img1021,0,1263,611,72,33
img1021,0,1188,605,65,32
img1021,0,943,596,71,31
img1022,0,1532,29,10,17
img1022,3,1532,29,10,18
img1022,3,1523,41,10,17
img1022,3,1540,133,15,20
img1022,3,1536,48,11,24
img1022,2,1542,125,15,16
img1022,3,1546,58,13,22
img1022,0,1799,1034,106,46
img1022,0,1261,238,63,31
img1022,0,1494,29,26,20
img1022,3,1257,329,34,19
img1022,3,1277,349,42,25
img1022,0,1271,220,61,34
img1022,3,1286,339,36,21
img1022,3,1286,378,18,31
img1022,3,1264,374,18,34
img1022,3,1253,406,19,33
img1022,3,1278,408,20,37
img1022,3,1243,338,41,24
img1022,3,1244,369,19,35
img1022,0,1257,254,71,38
img1022,0,1489,45,30,31
img1022,0,1492,75,29,25
img1022,3,1247,853,55,48
img1022,1,1486,101,35,47
img1022,3,1257,316,37,21
img1022,3,1241,938,61,39
img1022,3,1245,906,59,45
img1022,0,1276,202,68,35
img1022,0,1242,271,84,48
img1022,0,1373,55,31,41
img1022,1,1542,813,87,152
img1022,0,1428,147,37,51
img1022,0,426,314,87,46
img1022,0,390,340,91,50
img1022,0,895,362,69,72
img1022,0,742,331,64,65
img1022,0,338,356,99,61
img1022,0,466,287,82,55
img1022,0,1599,338,51,58
img1022,0,840,350,68,72
img1022,0,1217,967,75,111
img1022,0,787,342,68,67
img1022,0,640,311,77,68
img1022,0,209,450,116,63
img1023,3,246,616,22,30
img1023,2,246,613,19,24
img1023,2,973,310,12,17
img1023,2,612,503,12,25
img1023,2,599,504,10,23
img1023,2,504,16,15,23
img1023,0,351,593,36,81
img1023,2,530,245,12,27
img1023,0,328,31,23,38
img1023,0,116,30,30,53
img1023,0,87,279,36,61
img1023,0,74,437,37,68
img1023,0,341,413,36,67
img1023,0,330,136,33,56
img1023,0,348,687,37,33
img1023,0,105,140,31,54
img1023,0,1281,407,54,64
img1023,0,342,494,39,78
img1023,0,47,627,46,82
img1023,0,1044,213,48,59
img1024,3,1,955,16,61
img1024,0,1,223,23,61
img1024,3,1528,367,26,46
img1024,2,172,516,19,27
img1024,2,1534,368,20,26
img1024,3,1722,922,46,68
img1024,2,1739,923,28,40
img1024,2,17,973,43,65
img1024,3,166,518,40,47
img1024,0,1216,121,75,43
img1024,0,475,141,43,43
img1024,0,543,136,46,42
img1024,0,809,150,48,45
img1024,0,366,139,50,42
img1024,0,628,143,47,43
img1024,0,1623,131,51,57
img1024,0,730,147,50,40
img1024,0,1496,47,55,51
img1024,0,1549,140,57,47
img1024,0,858,234,105,49
img1024,0,1523,88,54,51
img1024,0,1,228,77,71
img1024,1,1858,606,62,105
img1024,0,984,236,98,43
img1024,0,1628,258,78,62
img1024,1,1672,319,91,83
img1024,0,1790,505,107,98
img1024,0,1426,499,79,102
img1024,0,1477,610,90,129
img1024,0,1588,202,67,55
img1024,0,149,192,111,51
img1024,0,1733,419,93,79
img1024,0,1402,396,73,99
img1024,0,732,224,113,49
img1024,0,598,212,117,57
img1024,0,1594,936,123,144
img1024,0,1536,797,106,149
img1025,2,1451,857,24,23
img1025,0,790,103,37,85
img1025,0,41,344,44,78
img1025,0,573,327,40,85
img1025,0,531,329,40,82
img1025,0,114,24,42,79
img1025,0,747,115,38,85
img1025,0,74,27,37,77
img1025,0,699,114,36,71
img1025,0,86,347,39,77
img1025,0,603,24,36,79
img1025,0,256,120,40,77
img1025,0,431,120,43,84
img1025,0,651,109,40,81
img1025,0,558,15,38,82
img1025,0,250,11,43,85
img1025,0,762,643,41,84
img1025,0,694,5,37,80
img1025,0,28,130,45,82
img1025,0,94,455,47,82
img1025,0,808,640,40,82
img1025,0,664,330,38,80
img1025,0,129,345,42,83
img1025,0,1,132,28,80
img1025,0,1,342,36,77
img1025,0,43,446,41,79
img1025,0,121,128,40,81
img1025,0,752,336,37,79
img1025,0,293,15,39,70
img1025,0,440,333,44,84
img1025,0,738,8,40,83
img1025,0,207,125,44,82
img1025,0,350,335,43,79
img1025,0,79,135,41,76
img1025,0,307,336,41,84
img1025,0,162,126,42,80
